1	307197
2	298804
3	298149
4	298256
5	276668
6	295890
7	298979
8	300357
9	298335
10	275181
11	302940
12	284091
13	298420
14	298880
15	298599
16	299331
17	288312
18	278615
19	290782
20	299071
21	285598
22	278447
23	299823
24	298773
25	274558
26	298534
27	298657
28	298722
29	298727
30	299312
31	299076
32	298462
33	304853
34	279933
35	298886
36	302790
37	289311
38	298848
39	299378
40	305919
41	300372
42	299884
43	293247
44	273795
45	300186
46	282722
47	279317
48	276440
49	298850
50	279703
51	278268
52	299247
53	300166
54	298807
55	298299
56	304235
57	299697
58	271196
59	305848
60	298876
61	308930
62	298573
63	298910
64	298940
65	279878
66	300980
67	304431
68	270205
69	298906
70	299043
71	299402
72	299085
73	298599
74	306168
75	299935
76	298684
77	286073
78	299476
79	271857
80	298884
81	298189
82	301203
83	282753
84	299558
85	298542
86	298708
87	298312
88	298540
89	299500
90	274809
91	299801
92	298672
93	298261
94	298771
95	267682
96	300267
97	271410
98	298454
99	285216
100	260349
101	298676
102	298978
103	298490
104	281858
105	298459
106	298485
107	299087
108	298438
109	298514
110	279568
111	283513
112	298828
113	299865
114	300165
115	298448
116	303219
117	296778
118	299221
119	299398
120	299954
121	307398
122	286304
123	304412
124	298562
125	300348
126	299078
127	300184
128	306670
129	299189
130	284878
131	275066
132	298445
133	300065
134	296144
135	301262
136	290785
137	299461
138	308119
139	283105
140	298970
141	299038
142	300081
143	284435
144	298530
145	298009
146	298670
147	298485
148	281456
149	299358
150	280318
151	299174
152	305731
153	299025
154	298087
155	298963
156	299072
157	278466
158	291423
159	305679
160	298944
161	303807
162	298749
163	300845
164	256128
165	299138
166	298548
167	306143
168	286056
169	281406
170	284847
171	283932
172	299208
173	297660
174	299032
175	298668
176	302355
177	298211
178	294095
179	299934
180	299302
181	298755
182	299150
183	298261
184	298816
185	278569
186	301591
187	299246
188	293241
189	299137
190	299303
191	299944
192	298718
193	298870
194	308106
195	299438
196	300118
197	278319
198	278801
199	299679
200	298832
201	299224
202	301274
203	298287
204	292857
205	299050
206	299120
207	298932
208	298835
209	298657
210	291154
211	300459
212	298265
213	299217
214	299305
215	308027
216	299852
217	293489
218	298864
219	299060
220	298719
221	300767
222	298866
223	308284
224	285837
225	298969
226	298968
227	299163
228	298391
229	299255
230	299145
231	278140
232	299029
233	298718
234	295982
235	298823
236	298986
237	307155
238	286750
239	298072
240	298631
241	298690
242	299909
243	298608
244	293477
245	276397
246	298685
247	299704
248	304700
249	298459
250	298757
251	298819
252	284754
253	299365
254	305137
255	276271
256	283202
257	302540
258	298913
259	286445
260	302064
261	282119
262	298920
263	290303
264	298551
265	306196
266	281762
267	298623
268	303264
269	298887
270	300264
271	298273
272	268530
273	278620
274	304075
275	291655
276	306390
277	305261
278	304422
279	298714
280	282059
281	299330
282	288170
283	297759
284	299642
285	299626
286	298784
287	279710
288	298465
289	299642
290	297345
291	299181
292	273259
293	299664
294	280338
295	297255
296	298692
297	299139
298	299755
299	299762
300	298818
301	276546
302	296288
303	299447
304	299345
305	299008
306	298357
307	298974
308	277988
309	298093
310	298975
311	292246
312	298818
313	299440
314	298806
315	283623
316	298401
317	277578
318	298282
319	298015
320	299118
321	284710
322	272923
323	299736
324	299851
325	298974
326	299732
327	299144
328	277848
329	284468
330	302427
331	300444
332	300148
333	298943
334	299364
335	306425
336	298481
337	298487
338	298278
339	299317
340	299505
341	299514
342	298486
343	298768
344	298778
345	289319
346	277859
347	292195
348	299372
349	299484
350	304951
351	298831
352	302543
353	298981
354	283925
355	298801
356	270688
357	304629
358	302765
359	299202
360	298453
361	272496
362	299127
363	298861
364	272835
365	291533
366	299050
367	299161
368	271372
369	299139
370	301041
371	298624
372	299017
373	300815
374	298439
375	281079
376	299384
377	300855
378	305663
379	298954
380	298636
381	298633
382	282451
383	302247
384	299425
385	298909
386	304120
387	298480
388	299286
389	299419
390	298918
391	300652
392	298717
393	298462
394	299453
395	299255
396	298024
397	299774
398	299660
399	298487
400	285466
401	298292
402	298573
403	285677
404	299313
405	298558
406	299221
407	278461
408	298826
409	298805
410	299721
411	298876
412	307728
413	298729
414	271923
415	298983
416	298736
417	298651
418	276051
419	277844
420	306392
421	271786
422	303124
423	298863
424	279374
425	299115
426	299272
427	297846
428	285579
429	298906
430	299252
431	299648
432	299889
433	299758
434	298373
435	287051
436	301520
437	302699
438	298707
439	299565
440	299940
441	286687
442	298888
443	298152
444	298826
445	284997
446	294308
447	298762
448	299021
449	300676
450	287878
451	299898
452	298447
453	280198
454	299163
455	298755
456	299368
457	298755
458	290589
459	298486
460	270988
461	298925
462	299650
463	297654
464	299174
465	305002
466	298207
467	283441
468	298288
469	299177
470	297827
471	298423
472	305241
473	298542
474	301327
475	298896
476	299845
477	284255
478	285739
479	306310
480	299111
481	298939
482	299153
483	279357
484	299473
485	299431
486	299349
487	298797
488	299046
489	299167
490	298792
491	298782
492	289413
493	300081
494	306061
495	298822
496	270561
497	301948
498	298632
499	278384
500	298931
501	299254
502	302180
503	301423
504	289013
505	299483
506	277913
507	305043
508	303332
509	298823
510	297434
511	299367
512	299110
513	279387
514	279816
515	275012
516	302174
517	298746
518	300095
519	298559
520	284781
521	305694
522	298671
523	299444
524	298485
525	278003
526	299453
527	310224
528	307512
529	299049
530	283321
531	298749
532	298655
533	299393
534	270397
535	299139
536	298481
537	299274
538	290701
539	290640
540	298976
541	266590
542	298540
543	298842
544	298387
545	277490
546	299753
547	298238
548	298911
549	298490
550	298897
551	298942
552	258274
553	278211
554	286755
555	298938
556	281985
557	303012
558	299877
559	274681
560	299275
561	297780
562	298888
563	305671
564	303938
565	298566
566	284678
567	304230
568	301112
569	296954
570	284244
571	270235
572	299762
573	289211
574	283290
575	299293
576	306125
577	298627
578	298571
579	299149
580	300035
581	280731
582	299464
583	299168
584	298724
585	298360
586	303630
587	304157
588	288247
589	306459
590	310101
591	290504
592	300539
593	298598
594	304342
595	298490
596	299093
597	299145
598	287320
599	299206
600	300565
601	289473
602	298345
603	298654
604	303120
605	282357
606	280235
607	298605
608	285916
609	299398
610	305418
611	283965
612	274256
613	298795
614	299617
615	299608
616	299356
617	299547
618	282608
619	286991
620	298068
621	298873
622	279576
623	306372
624	299104
625	296942
626	281870
627	299642
628	307975
629	298983
630	298631
631	305048
632	302923
633	292590
634	299088
635	282712
636	298569
637	299696
638	299298
639	306735
640	298630
641	274966
642	298693
643	299589
644	305356
645	298887
646	276487
647	298784
648	300537
649	298357
650	301290
651	288763
652	298736
653	288284
654	286251
655	301046
656	298682
657	298979
658	278921
659	299106
660	302857
661	299026
662	300974
663	299386
664	299436
665	280250
666	299039
667	299134
668	305579
669	304653
670	298152
671	298316
672	278379
673	299272
674	298277
675	298900
676	298801
677	299371
678	299270
679	288916
680	299616
681	299210
682	298465
683	298946
684	299083
685	298106
686	299850
687	299259
688	279395
689	279571
690	292120
691	299053
692	298747
693	299015
694	298873
695	299047
696	300602
697	288615
698	299156
699	299951
700	298707
701	305156
702	298883
703	299460
704	286161
705	299758
706	292891
707	274662
708	303155
709	298992
710	298993
711	279653
712	309987
713	299050
714	299010
715	298657
716	298463
717	298176
718	276893
719	299748
720	298910
721	298564
722	298166
723	300076
724	298539
725	287228
726	299712
727	285724
728	299368
729	298394
730	305314
731	298638
732	299119
733	298644
734	298696
735	304716
736	300295
737	304907
738	300243
739	287921
740	299414
741	301186
742	298647
743	276053
744	304256
745	298742
746	298494
747	302381
748	298286
749	299424
750	285822
751	298847
752	298444
753	300541
754	298247
755	299487
756	298294
757	284052
758	305373
759	270445
760	295176
761	298472
762	297686
763	298952
764	260217
765	278398
766	278899
767	299290
768	298347
769	307661
770	298604
771	276855
772	299794
773	276778
774	299538
775	298814
776	298616
777	277883
778	278890
779	300047
780	299088
781	299122
782	300567
783	298326
784	299663
785	277946
786	298450
787	299853
788	298903
789	299432
790	298945
791	288302
792	277710
793	302922
794	299696
795	299049
796	280337
797	299284
798	299373
799	282921
800	298729
801	303643
802	298496
803	298218
804	298288
805	299660
806	299184
807	299204
808	298832
809	301298
810	298984
811	299453
812	309593
813	288873
814	298698
815	299324
816	298883
817	290392
818	299238
819	299148
820	304178
821	298575
822	302280
823	298891
824	283024
825	280962
826	292143
827	307734
828	299742
829	299441
830	292513
831	275962
832	299525
833	299428
834	298557
835	298002
836	298650
837	300554
838	271119
839	299845
840	298916
841	298768
842	298882
843	303002
844	308998
845	283973
846	299185
847	289396
848	298984
849	299335
850	295280
851	278417
852	299642
853	298121
854	284378
855	304268
856	284792
857	298328
858	304590
859	301831
860	298882
861	299735
862	306382
863	284707
864	305038
865	280869
866	274268
867	289120
868	299144
869	305648
870	282416
871	299955
872	298305
873	298127
874	289232
875	298462
876	298675
877	298564
878	298820
879	298725
880	299575
881	299393
882	298343
883	299573
884	299261
885	281938
886	306371
887	298373
888	299472
889	276556
890	300142
891	298584
892	299595
893	299797
894	298559
895	298734
896	300282
897	299217
898	299344
899	279915
900	283576
901	280375
902	298732
903	298413
904	279979
905	298884
906	299651
907	299070
908	300937
909	298895
910	299543
911	287862
912	300207
913	298350
914	299557
915	299453
916	298492
917	299068
918	298854
919	278235
920	300013
921	298595
922	306298
923	279707
924	278611
925	298274
926	299964
927	305546
928	298681
929	299738
930	298859
931	301094
932	298553
933	299504
934	298763
935	299407
936	298397
937	299188
938	283648
939	278197
940	299014
941	298705
942	290526
943	298536
944	298818
945	304380
946	298703
947	309627
948	298651
949	300913
950	298679
951	299071
952	298420
953	276453
954	298477
955	298643
956	299187
957	287880
958	299874
959	302835
960	299725
961	307333
962	309086
963	274953
964	298327
965	306735
966	298274
967	300760
968	299446
969	299533
970	299006
971	298913
972	279170
973	299668
974	299720
975	278249
976	299508
977	304123
978	299586
979	298403
980	299736
981	298717
982	286830
983	286229
984	301388
985	300706
986	302404
987	279392
988	298904
989	286149
990	297791
991	281739
992	298657
993	300792
994	299177
995	302733
996	278996
997	299130
998	299823
999	304649
1000	298808
