1	0.052723548387097	52.7235483870968
2	0.04981064516129	49.8106451612903
3	0.052473870967742	52.4738709677419
4	54.6793548387097	
5	53.1396774193548	
6	51.808064516129	
7	58.3412903225806	
8	52.3074193548387	
9	49.3529032258064	
10	51.9329032258065	
11	79.1893548387097	
12	49.7690322580645	
13	50.1435483870968	
14	54.6793548387097	
15	53.8054838709677	
16	51.3503225806452	
17	50.7261290322581	
18	63.418064516129	
19	50.9758064516129	
20	50.7677419354839	
21	49.8106451612903	
22	49.1448387096774	
23	51.6	
24	51.9329032258065	
25	51.5167741935484	
26	53.3477419354839	
27	54.7209677419355	
28	58.5077419354839	
29	51.8496774193548	
30	53.6390322580645	
31	51.5583870967742	
32	48.8535483870968	
33	50.6845161290323	
34	51.7664516129032	
35	54.5129032258065	
36	51.9329032258065	
37	50.1851612903226	
38	55.0122580645161	
39	49.8522580645161	
40	51.6416129032258	
41	51.2670967741935	
42	52.2658064516129	
43	53.0148387096774	
44	50.6012903225806	
45	50.7677419354839	
46	49.7690322580645	
47	53.3893548387097	
48	51.4335483870968	
49	51.3503225806452	
50	51.5583870967742	
51	52.8067741935484	
52	50.31	
53	51.8912903225807	
54	50.9758064516129	
55	52.2241935483871	
56	51.1006451612903	
57	51.6416129032258	
58	55.8029032258065	
59	51.7248387096774	
60	52.8067741935484	
61	51.5167741935484	
62	50.6429032258064	
63	50.6429032258064	
64	51.391935483871	
65	51.8496774193548	
66	49.6858064516129	
67	52.8483870967742	
68	50.101935483871	
69	51.8912903225807	
70	56.8432258064516	
71	53.3061290322581	
72	60.4635483870968	
73	50.6012903225806	
74	53.4309677419355	
75	49.3529032258064	
76	52.6403225806452	
77	48.5206451612903	
78	51.808064516129	
79	51.808064516129	
80	54.18	
81	50.9341935483871	
82	52.0161290322581	
83	48.3541935483871	
84	52.2658064516129	
85	56.3022580645161	
86	53.9303225806452	
87	49.02	
88	51.391935483871	
89	52.1825806451613	
90	69.451935483871	
91	53.3893548387097	
92	64.1670967741936	
93	51.0174193548387	
94	54.3048387096774	
95	54.4712903225807	
96	53.8887096774194	
97	53.5974193548387	
98	52.8067741935484	
99	49.7274193548387	
100	49.8938709677419	
101	50.0187096774194	
102	77.5664516129032	
103	51.0174193548387	
104	54.5545161290323	
105	50.6429032258064	
106	48.9783870967742	
107	52.5570967741936	
108	51.8912903225807	
109	49.3945161290323	
110	52.9316129032258	
111	53.971935483871	
112	62.6690322580645	
113	53.8887096774194	
114	49.6025806451613	
115	51.8912903225807	
116	53.1396774193548	
117	49.3112903225807	
118	75.1945161290323	
119	49.6441935483871	
120	54.9290322580645	
121	52.2658064516129	
122	55.9693548387097	
123	49.228064516129	
124	51.6832258064516	
125	49.1448387096774	
126	52.1825806451613	
127	48.811935483871	
128	49.9770967741936	
129	52.4738709677419	
130	48.4790322580645	
131	50.7261290322581	
132	51.1422580645161	
133	50.6012903225806	
134	51.0590322580645	
135	51.6416129032258	
136	53.1812903225806	
137	52.3074193548387	
138	52.0161290322581	
139	52.0161290322581	
140	51.4335483870968	
141	49.3945161290323	
142	54.8458064516129	
143	51.8496774193548	
144	59.7561290322581	
145	54.6377419354839	
146	51.8912903225807	
147	53.6806451612903	
148	52.7651612903226	
149	52.7235483870968	
150	53.1396774193548	
151	55.5116129032258	
152	48.1877419354839	
153	51.1838709677419	
154	52.9316129032258	
155	52.0161290322581	
156	50.3516129032258	
157	63.1267741935484	
158	50.7261290322581	
159	51.5167741935484	
160	49.6858064516129	
161	51.7664516129032	
162	59.5896774193548	
163	54.0135483870968	
164	51.4335483870968	
165	51.2254838709677	
166	51.5583870967742	
167	49.9770967741936	
168	51.7248387096774	
169	51.8912903225807	
170	52.1825806451613	
171	51.1422580645161	
172	48.3125806451613	
173	53.8887096774194	
174	52.2241935483871	
175	53.1396774193548	
176	50.8093548387097	
177	51.0174193548387	
178	52.2241935483871	
179	51.2670967741935	
180	60.5883870967742	
181	50.8509677419355	
182	51.0174193548387	
183	54.0135483870968	
184	49.3112903225807	
185	50.1435483870968	
186	50.4348387096774	
187	50.0603225806452	
188	51.1838709677419	
189	50.2683870967742	
190	52.89	
191	52.0161290322581	
192	51.2670967741935	
193	50.101935483871	
194	50.31	
195	48.9367741935484	
196	50.7677419354839	
197	51.8912903225807	
198	51.6832258064516	
199	49.7690322580645	
200	50.0603225806452	
201	49.1032258064516	
202	51.8912903225807	
203	49.4777419354839	
204	49.8106451612903	
205	53.3061290322581	
206	52.89	
207	53.5974193548387	
208	53.2645161290323	
209	50.7677419354839	
210	51.1838709677419	
211	50.8093548387097	
212	52.0993548387097	
213	48.9783870967742	
214	53.5974193548387	
215	54.8041935483871	
216	53.0564516129032	
217	53.1812903225806	
218	50.9341935483871	
219	49.9354838709678	
220	52.1825806451613	
221	49.1864516129032	
222	48.5206451612903	
223	51.1838709677419	
224	49.4777419354839	
225	48.9367741935484	
226	51.808064516129	
227	51.2254838709677	
228	51.1422580645161	
229	52.0577419354839	
230	48.0629032258065	
231	52.5154838709677	
232	65.581935483871	
233	72.0735483870968	
234	49.7274193548387	
235	50.0187096774194	
236	61.1293548387097	
237	52.3074193548387	
238	51.6416129032258	
239	52.5154838709677	
240	51.1838709677419	
241	54.6377419354839	
242	48.3541935483871	
243	52.4322580645161	
244	50.0603225806452	
245	49.5609677419355	
246	48.1877419354839	
247	49.7274193548387	
248	48.6870967741936	
249	52.0161290322581	
250	50.3932258064516	
251	49.5193548387097	
252	48.6038709677419	
253	51.5167741935484	
254	48.6038709677419	
255	51.4335483870968	
256	53.3061290322581	
257	51.6832258064516	
258	52.5570967741936	
259	51.9745161290323	
260	51.6	
261	53.971935483871	
262	58.3412903225806	
263	52.5987096774194	
264	62.2112903225807	
265	50.9341935483871	
266	50.1435483870968	
267	48.7287096774194	
268	53.3061290322581	
269	56.6351612903226	
270	51.7664516129032	
271	52.2241935483871	
272	51.8912903225807	
273	51.0174193548387	
274	53.8887096774194	
275	50.2267741935484	
276	49.1448387096774	
277	49.3945161290323	
278	51.5167741935484	
279	51.5583870967742	
280	49.4777419354839	
281	50.4764516129032	
282	53.098064516129	
283	52.4322580645161	
284	52.7235483870968	
285	53.098064516129	
286	51.6832258064516	
287	50.518064516129	
288	48.1045161290323	
289	48.6454838709677	
290	50.4348387096774	
291	48.9783870967742	
292	51.1422580645161	
293	54.9706451612903	
294	51.3503225806452	
295	56.5935483870968	
296	49.3945161290323	
297	52.8067741935484	
298	50.2267741935484	
299	52.1409677419355	
300	51.3503225806452	
301	49.6025806451613	
302	48.3541935483871	
303	51.1838709677419	
304	51.7248387096774	
305	49.3112903225807	
306	51.4751612903226	
307	53.6806451612903	
308	54.0551612903226	
309	49.8938709677419	
310	48.5622580645161	
311	48.6454838709677	
312	54.4296774193548	
313	51.3503225806452	
314	49.3529032258064	
315	52.0161290322581	
316	49.2696774193548	
317	50.101935483871	
318	48.7703225806452	
319	50.9758064516129	
320	52.0161290322581	
321	50.7261290322581	
322	51.9329032258065	
323	52.2658064516129	
324	49.8522580645161	
325	52.3074193548387	
326	51.9329032258065	
327	50.7677419354839	
328	50.3932258064516	
329	47.938064516129	
330	49.2696774193548	
331	49.6858064516129	
332	52.1825806451613	
333	50.6012903225806	
334	59.5064516129032	
335	49.7690322580645	
336	48.5206451612903	
337	49.5609677419355	
338	50.3932258064516	
339	51.3087096774194	
340	50.3932258064516	
341	49.8522580645161	
342	63.001935483871	
343	52.9732258064516	
344	48.8951612903226	
345	50.8093548387097	
346	52.2241935483871	
347	56.8432258064516	
348	55.0954838709677	
349	50.6012903225806	
350	53.4725806451613	
351	52.8067741935484	
352	51.3503225806452	
353	52.1409677419355	
354	48.5206451612903	
355	49.9354838709678	
356	49.7690322580645	
357	50.3932258064516	
358	50.5596774193548	
359	48.811935483871	
360	52.89	
361	48.4374193548387	
362	51.5167741935484	
363	48.2293548387097	
364	49.6441935483871	
365	55.3867741935484	
366	50.8925806451613	
367	48.4790322580645	
368	49.5609677419355	
369	52.4738709677419	
370	59.5896774193548	
371	50.8093548387097	
372	49.8938709677419	
373	52.9732258064516	
374	48.0629032258065	
375	50.5596774193548	
376	55.8445161290323	
377	51.6	
378	52.1409677419355	
379	48.2709677419355	
380	49.3529032258064	
381	49.8938709677419	
382	51.3503225806452	
383	50.8509677419355	
384	52.7651612903226	
385	48.1461290322581	
386	53.9303225806452	
387	53.4725806451613	
388	51.7664516129032	
389	48.0629032258065	
390	49.5609677419355	
391	52.2241935483871	
392	50.8925806451613	
393	48.5206451612903	
394	69.7432258064516	
395	48.1045161290323	
396	51.0590322580645	
397	49.0616129032258	
398	53.5141935483871	
399	50.3932258064516	
400	48.1877419354839	
401	51.3087096774194	
402	48.9783870967742	
403	48.2709677419355	
404	59.6729032258065	
405	50.518064516129	
406	53.098064516129	
407	48.4790322580645	
408	51.6832258064516	
409	50.6012903225806	
410	51.0590322580645	
411	53.5974193548387	
412	48.7287096774194	
413	50.4764516129032	
414	51.0174193548387	
415	49.02	
416	51.6832258064516	
417	53.3893548387097	
418	56.968064516129	
419	50.9758064516129	
420	51.6416129032258	
421	48.3125806451613	
422	48.4374193548387	
423	50.7261290322581	
424	48.6038709677419	
425	49.5193548387097	
426	49.02	
427	49.5609677419355	
428	54.8041935483871	
429	51.3087096774194	
430	48.7287096774194	
431	59.7145161290323	
432	69.7432258064516	
433	66.3309677419355	
434	50.4348387096774	
435	50.8509677419355	
436	48.811935483871	
437	51.9329032258065	
438	51.3087096774194	
439	50.9758064516129	
440	48.6870967741936	
441	48.1877419354839	
442	66.5806451612903	
443	51.0174193548387	
444	50.8509677419355	
445	49.1032258064516	
446	51.6832258064516	
447	51.6	
448	51.5583870967742	
449	50.2267741935484	
450	51.3503225806452	
451	49.5193548387097	
452	53.2645161290323	
453	64.9577419354839	
454	53.8054838709677	
455	51.0590322580645	
456	50.8509677419355	
457	49.5609677419355	
458	49.1448387096774	
459	56.3022580645161	
460	51.4335483870968	
461	52.0161290322581	
462	51.391935483871	
463	50.2683870967742	
464	52.5154838709677	
465	51.5583870967742	
466	52.3490322580645	
467	48.3541935483871	
468	49.5193548387097	
469	50.4348387096774	
470	50.5596774193548	
471	51.9745161290323	
472	57.8003225806452	
473	52.3490322580645	
474	51.391935483871	
475	50.8509677419355	
476	52.0161290322581	
477	66.7054838709677	
478	49.3529032258064	
479	66.871935483871	
480	51.6416129032258	
481	52.7651612903226	
482	50.1851612903226	
483	49.6441935483871	
484	51.0174193548387	
485	50.2683870967742	
486	51.5167741935484	
487	51.4751612903226	
488	53.2645161290323	
489	72.7393548387097	
490	50.1851612903226	
